,Latitude,Longitude,Country,Objective,Wind,Solar,SolarTracking,Grid,RampDummy,Electrolysis,HydrogenCompression,HydrogenFromStorage,HB,BatteryInterfaceIn,BatteryInterfaceOut,HydrogenFuelCell,PenaltyLink,Ammonia,CompressedH2Store,Battery,AccumulatedPenalty,Hydrogen Storage (t)
-36_-2,-36,-2,None,0.4012468918937005,272.3915356512743,5459.134335780476,0.0,0.0,0.0,2591.0836903937097,1198.7285024756848,1083.718356115165,154.86324862450005,1.1484914544577658,1.1370065399131881,130.05448242327023,1000000.0,19207.72861381342,9960.177289639529,6.753129752211664,10000000.0,252.79637790963272
-36_-1,-36,-1,None,0.4012468918937005,272.3915356512743,5459.134335780476,0.0,0.0,0.0,2591.0836903937097,1198.7285024756848,1083.718356115165,154.86324862450005,1.1484914544577658,1.1370065399131881,130.05448242327023,1000000.0,19207.72861381342,9960.177289639529,6.753129752211664,10000000.0,252.79637790963272
-35_-2,-35,-2,None,0.3874677205905167,179.85399874808041,5462.052346169999,0.0,0.0,0.0,2520.5316234896263,1112.1303645276535,1119.5884809989245,158.25483142021852,1.0490438891064657,1.038553450215401,118.34875568547389,1000000.0,14705.954683801514,9097.728223886914,8.308427601723208,10000000.0,230.90680771286586
-35_-1,-35,-1,None,0.3874677205905167,179.85399874808041,5462.052346169999,0.0,0.0,0.0,2520.5316234896263,1112.1303645276535,1119.5884809989245,158.25483142021852,1.0490438891064657,1.038553450215401,118.34875568547389,1000000.0,14705.954683801514,9097.728223886914,8.308427601723208,10000000.0,230.90680771286586
-34_-2,-34,-2,None,0.37592583474602337,158.49700296143425,5035.200249322099,0.0,0.0,0.0,2553.401144609755,1118.9375480545923,1112.4810891900404,161.40372289473547,1.02295163937028,1.012722122976577,106.01964966898616,1000000.0,12020.178938275743,8871.445797274815,9.114499106789195,10000000.0,225.16359891560444
-34_-1,-34,-1,None,0.37592583474602337,158.49700296143425,5035.200249322099,0.0,0.0,0.0,2553.401144609755,1118.9375480545923,1112.4810891900404,161.40372289473547,1.02295163937028,1.012722122976577,106.01964966898616,1000000.0,12020.178938275743,8871.445797274815,9.114499106789195,10000000.0,225.16359891560444
-33_-2,-33,-2,None,0.3903119314261959,141.60703140400298,5408.751027937999,0.0,0.0,0.0,2600.6534346719136,1084.567666282396,1148.5961787110841,172.15660724443086,0.9955214154407316,0.9855662012863241,101.25872874047096,1000000.0,15212.069219491283,8633.5599232682,8.780498884187253,10000000.0,219.12588637736548
-33_-1,-33,-1,None,0.3903119314261959,141.60703140400298,5408.751027937999,0.0,0.0,0.0,2600.6534346719136,1084.567666282396,1148.5961787110841,172.15660724443086,0.9955214154407316,0.9855662012863241,101.25872874047096,1000000.0,15212.069219491283,8633.5599232682,8.780498884187253,10000000.0,219.12588637736548
-32_-2,-32,-2,None,0.3744003753300371,140.84703820991828,4921.4032541465995,0.0,0.0,0.0,2547.4744625164085,1041.243648123886,1182.7819514329306,171.6180268589758,0.9734195382240606,0.9636853428418198,93.88537912674948,1000000.0,18169.1456621887,8441.883603294342,6.745797399892739,10000000.0,214.2610051597549
-32_-1,-32,-1,None,0.3744003753300371,140.84703820991828,4921.4032541465995,0.0,0.0,0.0,2547.4744625164085,1041.243648123886,1182.7819514329306,171.6180268589758,0.9734195382240606,0.9636853428418198,93.88537912674948,1000000.0,18169.1456621887,8441.883603294342,6.745797399892739,10000000.0,214.2610051597549
-31_-2,-31,-2,None,0.385971231325779,188.59111075050907,5003.99611504968,0.0,0.0,0.0,2611.4328145754635,1117.760810183823,1195.4957476241136,168.8236788664315,1.0632010918188872,1.0525690809006982,107.88915793277492,1000000.0,21757.08608330984,9220.505148690117,7.367983566304889,10000000.0,234.02297331700808
-31_-1,-31,-1,None,0.385971231325779,188.59111075050907,5003.99611504968,0.0,0.0,0.0,2611.4328145754635,1117.760810183823,1195.4957476241136,168.8236788664315,1.0632010918188872,1.0525690809006982,107.88915793277492,1000000.0,21757.08608330984,9220.505148690117,7.367983566304889,10000000.0,234.02297331700808
-30_-2,-30,-2,None,0.39798338285186313,203.23161100482227,5177.973426141225,0.0,0.0,0.0,2689.4688558133776,1142.2712666251616,1173.6867402221114,175.12221043897745,1.0622138826912335,1.051591743864321,103.44610674528435,1000000.0,29338.420357786235,9211.943676251452,8.41273395091457,10000000.0,233.80567706221962
-30_-1,-30,-1,None,0.39798338285186313,203.23161100482227,5177.973426141225,0.0,0.0,0.0,2689.4688558133776,1142.2712666251616,1173.6867402221114,175.12221043897745,1.0622138826912335,1.051591743864321,103.44610674528435,1000000.0,29338.420357786235,9211.943676251452,8.41273395091457,10000000.0,233.80567706221962
-29_-2,-29,-2,None,0.374737378952313,94.77525040779301,4716.432504509097,0.0,0.0,0.0,2770.690658258881,1333.7414609475095,1132.2261284037254,158.27698392798902,1.1622384392268506,1.1506160548345818,135.87220759138287,1000000.0,27646.268407603286,10079.396640350937,11.389936704423134,10000000.0,255.82224975509993
-29_-1,-29,-1,None,0.374737378952313,94.77525040779301,4716.432504509097,0.0,0.0,0.0,2770.690658258881,1333.7414609475095,1132.2261284037254,158.27698392798902,1.1622384392268506,1.1506160548345818,135.87220759138287,1000000.0,27646.268407603286,10079.396640350937,11.389936704423134,10000000.0,255.82224975509993
-28_-2,-28,-2,None,0.35322827542592156,79.88342161017883,4349.379046939803,0.0,0.0,0.0,2591.93797374862,1091.5891501849746,1149.7880309242591,170.07710678272585,0.938474531641325,0.9290897863249117,94.6179047478711,1000000.0,18103.416948464754,8138.8265282062275,9.197050410084985,10000000.0,206.56920122350832
-28_-1,-28,-1,None,0.35322827542592156,79.88342161017883,4349.379046939803,0.0,0.0,0.0,2591.93797374862,1091.5891501849746,1149.7880309242591,170.07710678272585,0.938474531641325,0.9290897863249117,94.6179047478711,1000000.0,18103.416948464754,8138.8265282062275,9.197050410084985,10000000.0,206.56920122350832
-27_-2,-27,-2,None,0.34064460187609424,107.49457502549832,4160.194355539435,0.0,0.0,0.0,2481.0664965380092,1052.4376043026055,1128.3333285540903,161.73855608471257,0.9047580893583588,0.8957105084647752,88.2101474949219,1000000.0,8948.705261522326,7846.424054151431,7.979966348140727,10000000.0,199.14781863328506
-27_-1,-27,-1,None,0.34064460187609424,107.49457502549832,4160.194355539435,0.0,0.0,0.0,2481.0664965380092,1052.4376043026055,1128.3333285540903,161.73855608471257,0.9047580893583588,0.8957105084647752,88.2101474949219,1000000.0,8948.705261522326,7846.424054151431,7.979966348140727,10000000.0,199.14781863328506
-26_-2,-26,-2,None,0.3495447701845799,89.62218579278694,4326.270844783935,0.0,0.0,0.0,2551.6557636563616,1095.1996225877776,1117.8213809258075,164.53268930458802,0.9468403926447053,0.9373719887182581,103.4654849108642,1000000.0,10351.10687957397,8211.378621171942,9.279035847918113,10000000.0,208.41062490284116
-26_-1,-26,-1,None,0.3495447701845799,89.62218579278694,4326.270844783935,0.0,0.0,0.0,2551.6557636563616,1095.1996225877776,1117.8213809258075,164.53268930458802,0.9468403926447053,0.9373719887182581,103.4654849108642,1000000.0,10351.10687957397,8211.378621171942,9.279035847918113,10000000.0,208.41062490284116
-25_-2,-25,-2,None,0.35244260646434705,116.39411564654681,4288.727482987379,0.0,0.0,0.0,2578.917611304389,1112.338503522001,1121.7792713493955,165.52380446031967,0.9485214974116363,0.9390362824375197,97.37971074814425,1000000.0,12920.066763420413,8225.957834152674,5.577306404780422,10000000.0,208.78065568915417
-25_-1,-25,-1,None,0.35244260646434705,116.39411564654681,4288.727482987379,0.0,0.0,0.0,2578.917611304389,1112.338503522001,1121.7792713493955,165.52380446031967,0.9485214974116363,0.9390362824375197,97.37971074814425,1000000.0,12920.066763420413,8225.957834152674,5.577306404780422,10000000.0,208.78065568915417
-24_-2,-24,-2,None,0.3445059899327748,107.78000586498385,4174.047179159323,0.0,0.0,0.0,2521.089479626228,1093.8525913641424,1065.2843825873151,160.90180231334486,0.9547519882359784,0.9452044683536186,102.62441325798534,1000000.0,8771.317299734592,8279.991142777699,7.497421977645814,10000000.0,210.1520594613629
-24_-1,-24,-1,None,0.3445059899327748,107.78000586498385,4174.047179159323,0.0,0.0,0.0,2521.089479626228,1093.8525913641424,1065.2843825873151,160.90180231334486,0.9547519882359784,0.9452044683536186,102.62441325798534,1000000.0,8771.317299734592,8279.991142777699,7.497421977645814,10000000.0,210.1520594613629
-23_-2,-23,-2,None,0.33626140240097685,183.56072241663358,3802.24760221722,0.0,0.0,0.0,2492.3077318501937,1121.5978399184155,1087.8550588957692,153.3918582763352,0.9466918809587562,0.9372249621491686,98.80549014071819,1000000.0,6568.250274419357,8210.090668426717,4.638790216697906,10000000.0,208.377935746871
-23_-1,-23,-1,None,0.33626140240097685,183.56072241663358,3802.24760221722,0.0,0.0,0.0,2492.3077318501937,1121.5978399184155,1087.8550588957692,153.3918582763352,0.9466918809587562,0.9372249621491686,98.80549014071819,1000000.0,6568.250274419357,8210.090668426717,4.638790216697906,10000000.0,208.377935746871
